Parcel_ID,GPIN,Property Street,House Number,Block Number,Full Road Name,Road Name,Property City,Property State,Property Zip,Zip Code Short,Neighborhood,Property Use,Parcel Square Footage,Finished Living Space,2016 Land,2016 Building,2015 Land,2015 Building,2012 Land,2012 Building,Most Recent Sale Date, Sale Price 
03313900                  ,1428724576,708 Baldwin Av,708 ,700,Baldwin Av,Baldwin Av,Norfolk                         ,VA  ,23517-1814,23517,150300,Single Family - Detached,6573,3105,254500,308300,254500,308300,254500,308300,Jul 29 2005,668200
03362400                  ,1428642385,953 Woodrow Av,953 ,900,Woodrow Av,Woodrow Av,Norfolk                         ,VA  ,23517-1523,23517,150300,Single Family - Detached,3750,1820,121700,119300,121700,119300,121700,119300,Mar  8 2013,267750
03363100                  ,1428629669,1316 Colley Av,1316 ,1300,Colley Av,Colley Av,Norfolk                         ,VA  ,23517,23517,150390,Commercial,2697,NULL,64700,232800,64700,217900,64700,217900,Oct 11 2010,0
03393650                  ,1428808608,1108 Botetourt Gdns,1108 ,1100,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1819,23507,150400,Single Family - Detached,8500,2094,289600,203600,289600,233200,289600,233200,Sep 24 2015,495000
03418650                  ,1427688733,524 Mowbray Arch,524 ,500,Mowbray Arch,Mowbray Arch,Norfolk                         ,VA  ,23507-2112,23507,150650,Single Family - Detached,0,2608,193200,361900,193200,403500,193200,403500,Nov 17 1998,315000
03422200                  ,1428705816,528 Redgate Av,528 ,500,Redgate Av,Redgate Av,Norfolk                         ,VA  ,23507-1715,23507,150300,Single Family - Detached,5800,4513,205800,243000,205800,243000,205800,243000,Aug  5 1964,9000
03472600                  ,1428709058,413 Raleigh Av,413 ,400,Raleigh Av,Raleigh Av,Norfolk                         ,VA  ,23507-1811,23507,150300,Single Family - Attached,2400,2472,103000,245700,103000,245700,103000,245700,Sep  5 2013,0
03482900                  ,1428618943,734 Graydon Av,734 ,700,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1621,23507,150300,Single Family - Detached,2600,3208,112900,307500,112900,307500,112900,307500,Jan  2 2013,458000
03538700                  ,1428722798,733 Shirley Av,733 ,700,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2005,23517,150300,Single Family - Detached,5250,2049,203300,283000,203300,283000,203300,283000,Dec  8 2015,0
03540901                  ,1428713627,632 Graydon Av,632 ,600,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1713,23507,150300,Single Family - Detached,3300,3078,119200,305700,119200,305700,119200,305700,Aug 27 2014,405000
03541900                  ,1428900290,316 Westover Av,316 ,300,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1826,23507,150400,Single Family - Attached,0,2416,86200,287400,86200,287400,86200,287400,Jan 23 2008,389000
03676900                  ,1428608580,612 Boissevain Av,612 ,600,Boissevain Av,Boissevain Av,Norfolk                         ,VA  ,23507-2003,23507,150300,Single Family - Detached,3088,3096,108400,362500,108400,362500,108400,362500,Mar  2 2010,0
03676970                  ,1428706739,518 Redgate Av,518 ,500,Redgate Av,Redgate Av,Norfolk                         ,VA  ,23507-1715,23507,150300,Single Family - Detached,5750,4198,210500,473600,210500,473600,210500,473600,Apr  5 2012,0
03677000                  ,1428808383,352 Westover Av,352 ,300,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1846,23507,150400,Single Family - Attached,0,1965,59800,241200,59800,241200,59800,241200,Aug  6 2010,349500
03721802                  ,1428710456,700 Westover Av,700 ,700,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1623,23507,150300,Single Family - Attached,2288,3340,79800,338600,79800,338600,79800,338600,Jun 26 1992,0
03817300                  ,1428726962,705 Spotswood Av,705 ,700,Spotswood Av,Spotswood Av,Norfolk                         ,VA  ,23517-2009,23517,150390,Co-op,20197,NULL,706900,541100,706900,541100,706900,541100,Mar 14 1950,0
04099600                  ,1428647075,909 Harrington Av,909 ,900,Harrington Av,Harrington Av,Norfolk                         ,VA  ,23517-1511,23517,150300,Single Family - Detached,3750,2432,121000,217700,121000,217700,121000,217700,Nov 15 2012,325000
04132000                  ,1428608115,600 W Olney Rd 101,600 ,600,W Olney Rd 101,W Olney ,Norfolk                         ,VA  ,23510-2914,23510,150680,Condominium,0,1459,30600,189000,30600,189000,30600,189000,Aug 28 2013,235000
04358000                  ,1428807576,1104 Botetourt Gdns A1,1104 ,1100,Botetourt Gdns A1,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1870,23507,150480,Condominium,0,2419,48400,494000,48400,463400,48400,463400,Jan  9 1987,264000
04358005                  ,1428807576,1104 Botetourt Gdns A2,1104 ,1100,Botetourt Gdns A2,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1870,23507,150480,Condominium,0,2400,48000,497600,48000,466900,48000,466900,Mar 17 1993,270000
04358010                  ,1428807576,1104 Botetourt Gdns A3,1104 ,1100,Botetourt Gdns A3,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1870,23507,150480,Condominium,0,2419,48400,493300,48400,462700,48400,462700,Oct 11 2011,499900
04358015                  ,1428807576,1104 Botetourt Gdns A4,1104 ,1100,Botetourt Gdns A4,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1870,23507,150480,Condominium,0,2400,48000,493700,48000,463200,48000,463200,Oct 10 2002,0
04358020                  ,1428807576,1104 Botetourt Gdns A5,1104 ,1100,Botetourt Gdns A5,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1870,23507,150480,Condominium,0,2419,48400,493900,48400,463300,48400,463300,Apr 17 2014,0
04358025                  ,1428807576,1104 Botetourt Gdns A6,1104 ,1100,Botetourt Gdns A6,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1870,23507,150480,Condominium,0,2400,48000,490100,48000,459700,48000,459700,Aug 10 2015,560000
04358030                  ,1428807576,1102 Botetourt Gdns B1,1102 ,1100,Botetourt Gdns B1,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1869,23507,150480,Condominium,0,1953,39100,364800,39100,346000,39100,346000,Jun  7 2013,0
04358035                  ,1428807576,1102 Botetourt Gdns B2,1102 ,1100,Botetourt Gdns B2,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1869,23507,150480,Condominium,0,1967,39300,365800,39300,346900,39300,346900,Jul 31 2014,387000
04358040                  ,1428807576,1102 Botetourt Gdns B3,1102 ,1100,Botetourt Gdns B3,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1869,23507,150480,Condominium,0,1953,39100,363200,39100,344400,39100,344400,Oct 15 1986,219000
04358045                  ,1428807576,1102 Botetourt Gdns B4,1102 ,1100,Botetourt Gdns B4,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1869,23507,150480,Condominium,0,1967,39300,366900,39300,348000,39300,348000,Jan 23 2015,0
04358050                  ,1428807576,1102 Botetourt Gdns B5,1102 ,1100,Botetourt Gdns B5,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1869,23507,150480,Condominium,0,1953,39100,373600,39100,354800,39100,354800,Apr 21 2011,450000
04358055                  ,1428807576,1102 Botetourt Gdns B6,1102 ,1100,Botetourt Gdns B6,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1869,23507,150480,Condominium,0,1967,39300,372300,39300,353400,39300,353400,Sep 18 1998,235000
04358060                  ,1428807576,1100 Botetourt Gdns C1,1100 ,1100,Botetourt Gdns C1,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1868,23507,150480,Condominium,0,1744,34900,338600,34900,321600,34900,321600,Nov 25 2014,300000
04358065                  ,1428807576,1100 Botetourt Gdns C2,1100 ,1100,Botetourt Gdns C2,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1868,23507,150480,Condominium,0,2483,49700,492800,49700,473300,49700,473300,Dec  3 2010,530000
04358070                  ,1428807576,1100 Botetourt Gdns C3,1100 ,1100,Botetourt Gdns C3,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1868,23507,150480,Condominium,0,1744,34900,341200,34900,324200,34900,324200,Feb 10 2016,340000
04358075                  ,1428807576,1100 Botetourt Gdns C4,1100 ,1100,Botetourt Gdns C4,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1868,23507,150480,Condominium,0,2483,49700,490200,49700,470700,49700,470700,May  5 2014,500000
04358080                  ,1428807576,1100 Botetourt Gdns C5,1100 ,1100,Botetourt Gdns C5,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1868,23507,150480,Condominium,0,1744,34900,340000,34900,323000,34900,323000,Apr  5 2015,0
04358085                  ,1428807576,1100 Botetourt Gdns C6,1100 ,1100,Botetourt Gdns C6,Botetourt Gdns ,Norfolk                         ,VA  ,23507-1868,23507,150480,Condominium,0,2483,49700,508900,49700,488700,49700,488700,Sep 17 2014,555000
04360000                  ,1428637701,900 Brandon Av,900 ,900,Brandon Av,Brandon Av,Norfolk                         ,VA  ,23517-1669,23517,150390,Apartment,12732,NULL,394700,928400,394700,793800,394700,793800,Aug 16 1990,0
04360105                  ,1428633804,939 Gates Av,939 ,900,Gates Av,Gates Av,Norfolk                         ,VA  ,23517-1620,23517,150300,Fourplex,7125,2960,234000,219900,234000,219900,234000,219900,Mar 22 2010,0
04675950                  ,1428833160,530 Washington Park,530 ,500,Washington Park,Washington Park,Norfolk                         ,VA  ,23517-1914,23517,150300,Single Family - Detached,3655,2198,116600,168500,116600,168500,116600,168500,May  8 1986,0
04749400                  ,1428626344,800 W Princess Anne Rd A1,800 ,800,W Princess Anne Rd A1,W Princess ,Norfolk                         ,VA  ,23517-1844,23517,150180,Condominium,0,1225,15900,101100,15900,101100,15900,101100,Sep 15 2004,193500
04815400                  ,1427795401,502 Colonial Av,502 ,500,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23507-2212,23507,150600,Single Family - Detached,0,3172,72500,406600,72500,386300,72500,386300,Apr 17 2006,635000
04847600                  ,1428705854,526 Redgate Av,526 ,500,Redgate Av,Redgate Av,Norfolk                         ,VA  ,23507-1746,23507,150390,Apartment,3124,NULL,109300,216400,109300,208400,109300,208400,Jan  3 1990,103800
04848000                  ,1428711075,618 Redgate Av,618 ,600,Redgate Av,Redgate Av,Norfolk                         ,VA  ,23507-1721,23507,150390,Apartment,2999,3060,104900,224600,104900,216600,104900,216600,May  9 1991,0
04899900                  ,1428816575,1314 Debree Av,1314 ,1300,Debree Av,Debree Av,Norfolk                         ,VA  ,23517-2127,23517,150400,Single Family - Attached,3900,2121,122200,223100,122200,279700,122200,279700,Mar  9 2015,345000
04909350                  ,1428816216,424 W Princess Anne Rd,424 ,400,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2105,23517,150400,Single Family - Attached,0,2613,152200,275300,152200,252600,152200,252600,May 22 2015,445000
04909400                  ,1428609841,620 Raleigh Av,620 ,600,Raleigh Av,Raleigh Av,Norfolk                         ,VA  ,23507-2015,23507,150300,Duplex,3125,2886,108400,194700,108400,194700,108400,194700,Feb 20 2013,360000
04921700                  ,1427890478,600 Botetourt Gdns,600 ,600,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1804,23507,150400,Single Family - Detached,0,4204,309400,404200,309400,404200,309400,404200,Feb 16 1999,0
04921900                  ,1428719100,1015 Colonial Av 6,1015 ,1000,Colonial Av 6,Colonial Av ,Norfolk                         ,VA  ,23507-1706,23507,150380,Condominium,0,1135,29500,180200,29500,168200,29500,168200,Jun 19 2014,205500
04931800                  ,1428722477,723 Baldwin Av,723 ,700,Baldwin Av,Baldwin Av,Norfolk                         ,VA  ,23517-1813,23517,150300,Single Family - Detached,7390,3800,302800,501700,302800,501700,302800,501700,Aug  8 2013,0
04981900                  ,1428726798,700 Shirley Av,700 ,700,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2006,23517,150300,Single Family - Detached,11500,5913,350300,530600,350300,528800,350300,528800,May 25 2004,900000
05001200                  ,1427698218,537 Pembroke Av,537 ,500,Pembroke Av,Pembroke Av,Norfolk                         ,VA  ,23507-2127,23507,150600,Single Family - Detached,4729,4015,142500,481800,142500,457700,142500,457700,Nov 27 1985,192900
05057100                  ,1428642079,949 Harrington Av,949 ,900,Harrington Av,Harrington Av,Norfolk                         ,VA  ,23517-1511,23517,150300,Single Family - Detached,5000,2100,161600,183900,161600,183900,161600,183900,Sep 20 2004,400000
05093900                  ,1427689599,508 Mowbray Arch,508 ,500,Mowbray Arch,Mowbray Arch,Norfolk                         ,VA  ,23507-2112,23507,150650,Single Family - Detached,3600,3498,193200,445000,193200,496200,193200,496200,Jul 28 2016,499000
05322400                  ,1428803858,420 Westover Mews,420 ,400,Westover Mews,Westover Mews,Norfolk                         ,VA  ,23507-1832,23507,150400,Single Family - Attached,0,1470,100600,181700,100600,181700,100600,181700,Sep  1 1998,137000
05334600                  ,1428803709,422 Westover Av,422 ,400,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1828,23507,150400,Single Family - Attached,4200,2615,117000,307200,117000,307200,117000,307200,Jun 16 2005,585000
05370900                  ,1428821855,534 Spotswood Av,534 ,500,Spotswood Av,Spotswood Av,Norfolk                         ,VA  ,23517-2008,23517,150300,Duplex,5375,4208,205100,203500,205100,203500,205100,203500,Aug 29 2006,415000
05475000                  ,1428715856,622 W Princess Anne Rd,622 ,600,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-1806,23517,150300,Duplex,4358,3372,168500,77700,168500,77700,168500,77700,Feb 14 2014,0
05491000                  ,1428806859,1111 Botetourt Gdns,1111 ,1100,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23517-1818,23517,150400,Single Family - Detached,0,2569,259200,268100,259200,268100,259200,268100,Dec  1 1995,233000
05535000                  ,1428617726,735 Graydon Av,735 ,700,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1620,23507,150300,Single Family - Detached,2760,3272,121700,277900,121700,277900,121700,277900,Jul 24 2009,458000
05638900                  ,1427795087,418 Pembroke Av,418 ,400,Pembroke Av,Pembroke Av,Norfolk                         ,VA  ,23507-2221,23507,150600,Single Family - Detached,0,6024,108000,508800,108000,483300,108000,483300,May 13 2016,0
05639000                  ,1427795039,422 Pembroke Av,422 ,400,Pembroke Av,Pembroke Av,Norfolk                         ,VA  ,23507-2247,23507,150690,Apartment,0,4661,112500,487500,51500,548500,51500,548500,Jan  6 1995,0
05655000                  ,1428802363,819 Botetourt Gdns,819 ,800,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1814,23507,150300,Single Family - Attached,2000,1939,119200,259200,119200,259200,119200,259200,May 23 2005,357000
05720600                  ,1428637481,828 Spotswood Av,828 ,800,Spotswood Av,Spotswood Av,Norfolk                         ,VA  ,23517-1722,23517,150300,Duplex,2500,2152,82700,162900,82700,162900,82700,162900,Apr 25 1986,0
05788600                  ,1428717715,1201 Stockley Gdns,1201 ,1200,Stockley Gdns,Stockley Gdns,Norfolk                         ,VA  ,23507-1825,23507,150300,Single Family - Detached,5500,3664,219200,372400,219200,372400,219200,372400,Mar 31 2010,595000
05975010                  ,1428628844,806 Baldwin Av,806 ,800,Baldwin Av,Baldwin Av,Norfolk                         ,VA  ,23517-1702,23517,150390,Commercial,3811,3193,87300,246100,87300,246100,87300,246100,Apr 23 2008,0
06037500                  ,1428911121,1216 Botetourt Gdns,1216 ,1200,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23517-2202,23517,150400,Single Family - Detached,0,2816,229000,296900,229000,296900,229000,296900,Sep 20 2012,0
06106800                  ,1428723653,720 Baldwin Av,720 ,700,Baldwin Av,Baldwin Av,Norfolk                         ,VA  ,23517-1814,23517,150300,Single Family - Detached,8967,2998,347300,354200,347300,354200,347300,354200,Nov 30 2010,0
06237500                  ,1428708181,419 Raleigh Av,419 ,400,Raleigh Av,Raleigh Av,Norfolk                         ,VA  ,23507-1811,23507,150300,Single Family - Attached,2600,2472,95300,242800,95300,242800,95300,242800,Jun 16 2006,438000
